ts,ccy,rate,quota,reason,inst_id,interval_h
2026-07-23T08:55:03+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T08:55:03+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T09:05:27+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T09:05:27+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T09:05:27+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T09:05:27+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T09:15:52+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T09:15:52+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T09:15:52+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T09:15:52+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T09:26:16+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T09:26:16+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T09:26:16+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T09:26:16+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T09:36:41+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T09:36:41+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T09:36:41+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T09:36:41+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T09:47:05+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T09:47:05+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T09:47:05+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T09:47:05+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T09:57:29+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T09:57:29+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T09:57:29+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T09:57:29+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T10:07:54+00:00,BARD,0.0063288,19200.0,pinned_at_cap,BARD-USDT-SWAP,4.0
2026-07-23T10:07:54+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T10:07:54+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T10:07:54+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T10:07:54+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T10:18:19+00:00,BARD,0.0063288,19200.0,pinned_at_cap,BARD-USDT-SWAP,4.0
2026-07-23T10:18:19+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T10:18:19+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T10:18:19+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T10:18:19+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T10:39:28+00:00,BARD,0.0063288,19200.0,pinned_at_cap,BARD-USDT-SWAP,4.0
2026-07-23T10:39:28+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T10:39:28+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T10:39:28+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T10:39:28+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T10:49:54+00:00,BARD,0.0063288,19200.0,pinned_at_cap,BARD-USDT-SWAP,4.0
2026-07-23T10:49:54+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T10:49:54+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T10:49:54+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T10:49:54+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T11:00:21+00:00,BARD,0.0063288,19200.0,pinned_at_cap,BARD-USDT-SWAP,4.0
2026-07-23T11:00:21+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T11:00:21+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T11:00:21+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T11:00:21+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T11:10:46+00:00,BARD,0.0063288,19200.0,pinned_at_cap,BARD-USDT-SWAP,4.0
2026-07-23T11:10:46+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T11:10:46+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T11:10:46+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T11:10:46+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T11:21:12+00:00,BARD,0.0063288,19200.0,pinned_at_cap,BARD-USDT-SWAP,4.0
2026-07-23T11:21:12+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T11:21:12+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T11:21:12+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T11:21:12+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T11:31:38+00:00,BARD,0.0063288,19200.0,pinned_at_cap,BARD-USDT-SWAP,4.0
2026-07-23T11:31:38+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T11:31:38+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T11:31:38+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T11:31:38+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T11:42:05+00:00,BARD,0.0063288,19200.0,pinned_at_cap,BARD-USDT-SWAP,4.0
2026-07-23T11:42:05+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T11:42:05+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T11:42:05+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T11:42:05+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T11:52:31+00:00,BARD,0.0063288,19200.0,pinned_at_cap,BARD-USDT-SWAP,4.0
2026-07-23T11:52:31+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T11:52:31+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T11:52:31+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T11:52:31+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T12:02:56+00:00,BARD,0.00630144,19200.0,pinned_at_cap,BARD-USDT-SWAP,2.0
2026-07-23T12:02:56+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T12:02:56+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T12:02:56+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T12:02:56+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T12:13:22+00:00,BARD,0.00630144,19200.0,pinned_at_cap,BARD-USDT-SWAP,2.0
2026-07-23T12:13:22+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T12:13:22+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T12:13:22+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T12:13:22+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T12:23:48+00:00,BARD,0.00630144,19200.0,pinned_at_cap,BARD-USDT-SWAP,2.0
2026-07-23T12:23:48+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T12:23:48+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T12:23:48+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T12:23:48+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T12:34:15+00:00,BARD,0.00630144,19200.0,pinned_at_cap,BARD-USDT-SWAP,2.0
2026-07-23T12:34:15+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T12:34:15+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T12:34:15+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T12:34:15+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T12:44:41+00:00,BARD,0.00630144,19200.0,pinned_at_cap,BARD-USDT-SWAP,2.0
2026-07-23T12:44:41+00:00,O,,0.0,pinned_at_cap|NOT_BORROWABLE,O-USD_UM_XPERP-310620,4.0
2026-07-23T12:44:41+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T12:44:41+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T12:44:41+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T12:51:29+00:00,BARD,0.00630144,19200.0,pinned_at_cap,BARD-USDT-SWAP,2.0
2026-07-23T12:51:29+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T12:51:29+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T12:51:29+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T12:51:29+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T13:01:56+00:00,BARD,0.00624672,19200.0,pinned_at_cap,BARD-USDT-SWAP,2.0
2026-07-23T13:01:56+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T13:01:56+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T13:01:56+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T13:01:56+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T13:12:27+00:00,BARD,0.00624672,19200.0,pinned_at_cap,BARD-USDT-SWAP,2.0
2026-07-23T13:12:27+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T13:12:27+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T13:12:27+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T13:12:27+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T13:22:55+00:00,BARD,0.00624672,19200.0,pinned_at_cap,BARD-USDT-SWAP,2.0
2026-07-23T13:22:55+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T13:22:55+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T13:22:55+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T13:22:55+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T13:33:23+00:00,BARD,0.00624672,19200.0,pinned_at_cap,BARD-USDT-SWAP,2.0
2026-07-23T13:33:23+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T13:33:23+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T13:33:23+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T13:33:23+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T13:43:52+00:00,BARD,0.00624672,19200.0,pinned_at_cap,BARD-USDT-SWAP,2.0
2026-07-23T13:43:52+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T13:43:52+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T13:43:52+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T13:43:52+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T13:54:20+00:00,BARD,0.00624672,19200.0,pinned_at_cap,BARD-USDT-SWAP,2.0
2026-07-23T13:54:20+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T13:54:20+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T13:54:20+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T13:54:20+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T14:04:48+00:00,BARD,0.00591792,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T14:04:48+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T14:04:48+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T14:04:48+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T14:04:48+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T14:15:15+00:00,BARD,0.00591792,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T14:15:15+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T14:15:15+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T14:15:15+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T14:15:15+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T14:25:43+00:00,BARD,0.00591792,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T14:25:43+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T14:25:43+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T14:25:43+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T14:25:43+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T14:36:12+00:00,BARD,0.00591792,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T14:36:12+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T14:36:12+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T14:36:12+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T14:36:12+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T14:46:40+00:00,BARD,0.00591792,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T14:46:40+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T14:46:40+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T14:46:40+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T14:46:40+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T14:57:08+00:00,BARD,0.00591792,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T14:57:08+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T14:57:08+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T14:57:08+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T14:57:08+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T15:07:37+00:00,BARD,0.00583584,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T15:07:37+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T15:07:37+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T15:07:37+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T15:07:37+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T15:18:05+00:00,BARD,0.00583584,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T15:18:05+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T15:18:05+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T15:18:05+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T15:18:05+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T15:28:33+00:00,BARD,0.00583584,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T15:28:33+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T15:28:33+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T15:28:33+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T15:28:33+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T15:39:02+00:00,BARD,0.00583584,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T15:39:02+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T15:39:02+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T15:39:02+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T15:39:02+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T15:49:30+00:00,BARD,0.00583584,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T15:49:30+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T15:49:30+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T15:49:30+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T15:49:30+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T15:59:59+00:00,BARD,0.00583584,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T15:59:59+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T15:59:59+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T15:59:59+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T15:59:59+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T16:10:27+00:00,BARD,0.00575352,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T16:10:27+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T16:10:27+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T16:10:27+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T16:10:27+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T16:20:55+00:00,BARD,0.00575352,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T16:20:55+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T16:20:55+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T16:20:55+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T16:20:55+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T16:31:24+00:00,BARD,0.00575352,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T16:31:24+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T16:31:24+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T16:31:24+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T16:31:24+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T16:41:52+00:00,BARD,0.00575352,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T16:41:52+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T16:41:52+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T16:41:52+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T16:41:52+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T16:52:21+00:00,BARD,0.00575352,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T16:52:21+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T16:52:21+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T16:52:21+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T16:52:21+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T17:02:49+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T17:02:49+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T17:02:49+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T17:02:49+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T17:02:49+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T17:13:17+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T17:13:17+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T17:13:17+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T17:13:17+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T17:13:17+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T17:23:46+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T17:23:46+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T17:23:46+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T17:23:46+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T17:23:46+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T17:34:15+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T17:34:15+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T17:34:15+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T17:34:15+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T17:34:15+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T17:55:23+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T17:55:23+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T17:55:23+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T17:55:23+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T17:55:23+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T18:05:49+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T18:05:49+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T18:05:49+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T18:05:49+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T18:05:49+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T18:16:15+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T18:16:15+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T18:16:15+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T18:16:15+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T18:16:15+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T18:26:41+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T18:26:41+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T18:26:41+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T18:26:41+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T18:26:41+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T18:37:08+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T18:37:08+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T18:37:08+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T18:37:08+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T18:37:08+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T18:47:35+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T18:47:35+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T18:47:35+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T18:47:35+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T18:47:35+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T18:58:02+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T18:58:02+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T18:58:02+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T18:58:02+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T18:58:02+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T19:08:29+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T19:08:29+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T19:08:29+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T19:08:29+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T19:08:29+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T19:18:56+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T19:18:56+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T19:18:56+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T19:18:56+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T19:18:56+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T19:29:23+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T19:29:23+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T19:29:23+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T19:29:23+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T19:29:23+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T19:39:50+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T19:39:50+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T19:39:50+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-07-23T19:39:50+00:00,ETH,4.128e-05,7000.0,control,,0.0
2026-07-23T19:39:50+00:00,USDT,6.864e-05,5000000.0,control,,0.0
2026-07-23T19:50:17+00:00,BARD,0.00572616,19200.0,short_interval,BARD-USDT-SWAP,2.0
2026-07-23T19:50:17+00:00,O,,0.0,short_interval|NOT_BORROWABLE,O-USDT-SWAP,2.0
2026-07-23T19:50:17+00:00,BTC,1.392e-05,175.0,control,,0.0
